Campaign name,Ad Group Name,Ad Name,Date,Cost,CPC (Destination),CPM,Impression,Clicks (Destination),CTR (Destination),Conversions,CPA,Currency
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan alung 3.mp4_2024-03-27 14:09:57,2024-04-01,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan alung 3.mp4_2024-03-27 14:09:57,2024-04-02,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan alung 3.mp4_2024-03-27 14:09:57,2024-04-03,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan alung 3.mp4_2024-03-27 14:09:57,2024-04-04,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2023-12-28,15795,2632,9971,1584,6,0.38,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2023-12-29,24752,1768,7764,3188,14,0.44,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2023-12-30,9867,4933,17100,577,2,0.35,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2023-12-31,14908,1863,5411,2755,8,0.29,1,14908,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2024-01-01,13885,1735,6243,2224,8,0.36,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2024-01-02,9009,3003,9109,989,3,0.3,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2024-01-03,7209,3604,11955,603,2,0.33,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2024-01-04,5560,1390,9129,609,4,0.66,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2024-01-05,10787,3595,12499,863,3,0.35,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2024-01-06,1739,869,9400,185,2,1.08,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2024-01-07,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2024-01-08,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2024-01-09,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2024-01-10,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 28-12-2023 | scale out,Ad group 20231228085134,warisan alung.mp4_2023-12-28 08:52:22,2024-01-14,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-03-28,26643,1903,6870,3878,14,0.36,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-03-29,124111,1426,8641,14362,87,0.61,2,62055,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-03-30,259518,1418,9861,26316,183,0.7,3,86506,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-03-31,255824,1254,8757,29213,204,0.7,5,51164,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-01,299232,1072,6106,49002,279,0.57,8,37404,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-02,212602,975,5070,41931,218,0.52,3,70867,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-03,205504,1059,4746,43298,194,0.45,0,0,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-04,316470,1150,5256,60200,275,0.46,2,158235,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-05,335976,1796,6281,53485,187,0.35,3,111992,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-06,279018,1007,4930,56596,277,0.49,4,69754,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-07,288274,2135,6858,42032,135,0.32,3,96091,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-08,320880,1210,5009,64054,265,0.41,5,64176,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-09,302229,2437,6190,48822,124,0.25,9,33581,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-10,265639,2350,4892,54297,113,0.21,2,132819,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-11,375727,2009,6652,56479,187,0.33,8,46965,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-12,472336,1755,6022,78434,269,0.34,11,42939,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-13,510168,2000,5353,95292,255,0.27,8,63771,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-14,471178,2254,6071,77607,209,0.27,5,94235,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-15,425541,2026,5845,72797,210,0.29,4,106385,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-16,483461,1714,5626,85926,282,0.33,2,241730,IDR
K | ABO | 27-03-2024 | testing,Ad group 20240327020857,warisan riset.mp4_2024-03-27 14:09:57,2024-04-17,300730,2425,8354,35998,124,0.34,3,100243,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,"zym ads 1,2.mp4_002",2023-07-04,20628,6876,18368,1123,3,0.27,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,"zym ads 1,2.mp4_002",2023-07-05,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,"zym ads 1,2.mp4_002",2023-07-08,0,0,0,0,0,0.0,0,0,IDR
"Konversi 04 Juli 23,2",Ad group 20230704015350,"zym ads 1,2.mp4_2023-07-04 13:54:36",2023-07-04,49767,5529,21770,2286,9,0.39,0,0,IDR
"Konversi 04 Juli 23,2",Ad group 20230704015350,"zym ads 1,2.mp4_2023-07-04 13:54:36",2023-07-05,21241,7080,18185,1168,3,0.26,0,0,IDR
"Konversi 04 Juli 23,2",Ad group 20230704015350,"zym ads 1,2.mp4_2023-07-04 13:54:36",2023-07-06,0,0,0,0,0,0.0,0,0,IDR
"Konversi 04 Juli 23,2",Ad group 20230704015350,"zym ads 1,2.mp4_2023-07-04 13:54:36",2023-07-07,0,0,0,0,0,0.0,0,0,IDR
"Konversi 04 Juli 23,2",Ad group 20230704015350,"zym ads 1,2.mp4_2023-07-04 13:54:36",2023-07-08,0,0,0,0,0,0.0,0,0,IDR
"Konversi 04 Juli 23,2",Ad group 20230704015350,"zym ads 1,2.mp4_2023-07-04 13:54:36",2023-07-09,0,0,0,0,0,0.0,0,0,IDR
"Konversi 04 Juli 23,2",Ad group 20230704015350,"zym ads 1,2.mp4_2023-07-04 13:54:36",2023-07-10,0,0,0,0,0,0.0,0,0,IDR
Konversi 17 Juni 23,Ad group 20230617091544,zym ads 1.mp4_2023-06-17 21:16:14,2023-06-17,38,0,2714,14,0,0.0,0,0,IDR
Konversi 17 Juni 23,Ad group 20230617091544,zym ads 1.mp4_2023-06-17 21:16:14,2023-06-18,12440,1244,9952,1250,10,0.8,0,0,IDR
Konversi 17 Juni 23,Ad group 20230617091544,zym ads 1.mp4_2023-06-17 21:16:14,2023-06-19,18192,1819,9295,1957,10,0.51,0,0,IDR
Konversi 17 Juni 23,Ad group 20230617091544,zym ads 1.mp4_2023-06-17 21:16:14,2023-06-20,23496,0,58447,402,0,0.0,0,0,IDR
Konversi 17 Juni 23,Ad group 20230617091544,zym ads 1.mp4_2023-06-17 21:16:14,2023-06-21,1195,0,12989,92,0,0.0,0,0,IDR
Konversi 17 Juni 23,Ad group 20230617091544,zym ads 1.mp4_2023-06-17 21:16:14,2023-06-25,0,0,0,0,0,0.0,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-06-27,54520,4543,12582,4333,12,0.28,1,54520,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-06-28,149295,2102,7577,19702,71,0.36,3,49765,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-06-29,106350,1969,7120,14935,54,0.36,1,106350,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-06-30,149862,2997,7348,20393,50,0.25,2,74931,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-07-01,175023,1767,7133,24534,99,0.4,2,87511,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-07-02,209711,1344,5503,38107,156,0.41,1,209711,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-07-03,74092,2315,8602,8613,32,0.37,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-07-04,171,0,6576,26,0,0.0,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-07-05,0,0,0,0,0,0.0,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-07-06,0,0,0,0,0,0.0,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-07-07,0,0,0,0,0,0.0,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-07-08,0,0,0,0,0,0.0,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-07-25,0,0,0,0,0,0.0,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-07-29,15722,3144,14138,1112,5,0.45,1,15722,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-07-30,62285,4152,24273,2566,15,0.58,3,20761,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-07-31,68674,3121,13219,5195,22,0.42,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-08-01,90155,2436,20990,4295,37,0.86,3,30051,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-08-02,105634,2934,21392,4938,36,0.73,1,105634,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-08-03,99084,2359,18837,5260,42,0.8,1,99084,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-08-04,66815,8351,22936,2913,8,0.27,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-08-05,11537,5768,32226,358,2,0.56,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-08-06,0,0,0,0,0,0.0,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-08-07,0,0,0,0,0,0.0,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-08-08,0,0,0,0,0,0.0,0,0,IDR
Konversi 29 Juli 23 (down 06 Agst),Ad group 20230627092343,zym ads 11.mp4_2023-06-27 09:24:20,2023-08-09,0,0,0,0,0,0.0,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 11.mp4_2023-06-28 15:45:18,2023-06-28,39557,6592,16690,2370,6,0.25,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 11.mp4_2023-06-28 15:45:18,2023-06-29,85357,2510,9857,8659,34,0.39,1,85357,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 11.mp4_2023-06-28 15:45:18,2023-06-30,24379,2031,8366,2914,12,0.41,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 11.mp4_2023-06-28 15:45:18,2023-07-01,0,0,0,0,0,0.0,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 11.mp4_2023-06-28 15:45:18,2023-07-02,0,0,0,0,0,0.0,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 11.mp4_2023-06-28 15:45:18,2023-07-03,0,0,0,0,0,0.0,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 11.mp4_2023-06-28 15:45:18,2023-07-04,0,0,0,0,0,0.0,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 11.mp4_2023-06-28 15:45:18,2023-07-05,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 11.mp4_2023-07-03 14:56:13,2023-07-03,107502,1853,12072,8905,58,0.65,1,107502,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 11.mp4_2023-07-03 14:56:13,2023-07-04,409,409,9738,42,1,2.38,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 11.mp4_2023-07-03 14:56:13,2023-07-05,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 11.mp4_2023-07-03 14:56:13,2023-07-06,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 11.mp4_2023-07-03 14:56:13,2023-07-07,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 11.mp4_2023-07-03 14:56:13,2023-07-08,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 11.mp4_2023-07-03 14:56:13,2023-07-09,0,0,0,0,0,0.0,0,0,IDR
Konversi 04 Juli 23 cbo,Ad group a,zym ads 11.mp4_2023-07-03 23:58:40,2023-07-04,9831,9831,19544,503,1,0.2,0,0,IDR
Konversi 04 Juli 23 cbo,Ad group b,zym ads 11.mp4_2023-07-03 23:58:40,2023-07-04,6238,0,9255,674,0,0.0,0,0,IDR
Konversi 04 Juli 23 cbo,Ad group b,zym ads 11.mp4_2023-07-03 23:58:40,2023-07-05,0,0,0,0,0,0.0,0,0,IDR
Konversi 04 Juli 23 cbo,Ad group a,zym ads 11.mp4_2023-07-03 23:58:40,2023-07-05,0,0,0,0,0,0.0,0,0,IDR
Konversi 04 Juli 23 cbo,Ad group a,zym ads 11.mp4_2023-07-03 23:58:40,2023-07-08,0,0,0,0,0,0.0,0,0,IDR
Konversi 04 Juli 23 cbo,Ad group b,zym ads 11.mp4_2023-07-03 23:58:40,2023-07-08,0,0,0,0,0,0.0,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-17,7093,3546,18423,385,2,0.52,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-17,4526,4526,22078,205,1,0.49,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-18,14350,14350,24446,587,1,0.17,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-18,7623,2541,18324,416,3,0.72,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-19,9284,4642,20816,446,2,0.45,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-19,5544,5544,13894,399,1,0.25,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-20,5721,2860,14338,399,2,0.5,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-20,1658,0,10298,161,0,0.0,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-21,0,0,0,0,0,0.0,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-21,0,0,0,0,0,0.0,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-22,0,0,0,0,0,0.0,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-22,0,0,0,0,0,0.0,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-23,0,0,0,0,0,0.0,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-24,0,0,0,0,0,0.0,0,0,IDR
Konversi 17 Juli 23,Ad group 20230717100407,zym ads 11.mp4_2023-07-17 10:06:03,2023-07-25,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Agst 23,Ad group 20230803123537,zym ads 11.mp4_2023-08-03 12:36:15,2023-08-03,22338,1861,9181,2433,12,0.49,0,0,IDR
Konversi 03 Agst 23,Ad group 20230803123537,zym ads 11.mp4_2023-08-03 12:36:15,2023-08-04,72268,1806,10192,7090,40,0.56,0,0,IDR
Konversi 03 Agst 23,Ad group 20230803123537,zym ads 11.mp4_2023-08-03 12:36:15,2023-08-05,71804,2761,11194,6414,26,0.41,0,0,IDR
Konversi 03 Agst 23,Ad group 20230803123537,zym ads 11.mp4_2023-08-03 12:36:15,2023-08-06,63399,2438,11690,5423,26,0.48,0,0,IDR
Konversi 03 Agst 23,Ad group 20230803123537,zym ads 11.mp4_2023-08-03 12:36:15,2023-08-07,11989,2997,14221,843,4,0.47,0,0,IDR
Konversi 03 Agst 23,Ad group 20230803123537,zym ads 11.mp4_2023-08-03 12:36:15,2023-08-08,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Agst 23,Ad group 20230803123537,zym ads 11.mp4_2023-08-03 12:36:15,2023-08-09,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Agst 23,Ad group 20230803123537,zym ads 11.mp4_2023-08-03 12:36:15,2023-08-10,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Agst 23,Ad group 20230803123537,zym ads 11.mp4_2023-08-03 12:36:15,2023-08-11,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Agst 23,Ad group 20230803123537,zym ads 11.mp4_2023-08-03 12:36:15,2023-08-19,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 27 Juni 23,Ad group 20230627092844,zym ads 12.mp4_001,2023-06-27,4765,0,12983,367,0,0.0,0,0,IDR
sco Konversi 27 Juni 23,Ad group 20230627092844,zym ads 12.mp4_001,2023-06-28,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 27 Juni 23,Ad group 20230627092844,zym ads 12.mp4_001,2023-06-29,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 27 Juni 23,Ad group 20230627092844,zym ads 12.mp4_001,2023-07-01,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 27 Juni 23,Ad group 20230627092844,zym ads 12.mp4_001,2023-07-02,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,zym ads 12.mp4_002,2023-07-04,11569,3856,15282,757,3,0.4,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,zym ads 12.mp4_002,2023-07-05,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,zym ads 12.mp4_002,2023-07-06,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,zym ads 12.mp4_002,2023-07-07,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,zym ads 12.mp4_002,2023-07-09,0,0,0,0,0,0.0,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 15.mp4_2023-06-28 15:45:18,2023-06-28,83211,4379,23295,3572,19,0.53,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 15.mp4_2023-06-28 15:45:18,2023-06-29,114612,4244,18137,6319,27,0.43,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 15.mp4_2023-06-28 15:45:18,2023-06-30,18860,3143,14885,1267,6,0.47,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 15.mp4_2023-06-28 15:45:18,2023-07-01,0,0,0,0,0,0.0,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 15.mp4_2023-06-28 15:45:18,2023-07-02,0,0,0,0,0,0.0,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 15.mp4_2023-06-28 15:45:18,2023-07-03,0,0,0,0,0,0.0,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 15.mp4_2023-06-28 15:45:18,2023-07-04,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 15.mp4_2023-07-03 14:56:13,2023-07-03,1006,0,18629,54,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 15.mp4_2023-07-03 14:56:13,2023-07-04,45,0,6428,7,0,0.0,0,0,IDR
konversi 28 juni 23,Ad group 20230628033552,zym ads 16.mp4_2023-06-28 15:45:18,2023-06-28,6,0,2000,3,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703095943,zym ads 16.mp4_2023-07-03 10:01:22,2023-07-03,47089,2354,12196,3861,20,0.52,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703095943,zym ads 16.mp4_2023-07-03 10:01:22,2023-07-04,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703095943,zym ads 16.mp4_2023-07-03 10:01:22,2023-07-05,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703095943,zym ads 16.mp4_2023-07-03 10:01:22,2023-07-06,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703095943,zym ads 16.mp4_2023-07-03 10:01:22,2023-07-07,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703095943,zym ads 16.mp4_2023-07-03 10:01:22,2023-07-08,0,0,0,0,0,0.0,0,0,IDR
Konversi 04 Juli 23,Ad group 20230704083432,zym ads 16.mp4_2023-07-04 08:35:28,2023-07-04,576,0,10666,54,0,0.0,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,zym ads 17.mp4_002,2023-07-04,9457,9457,31734,298,1,0.34,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,zym ads 17.mp4_002,2023-07-05,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,zym ads 17.mp4_002,2023-07-06,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,zym ads 17.mp4_002,2023-07-07,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,zym ads 17.mp4_002,2023-07-08,0,0,0,0,0,0.0,0,0,IDR
sco Konversi 04 juli 23,Ad group 20230704093327,zym ads 17.mp4_002,2023-07-09,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 17.mp4_2023-07-03 14:56:13,2023-07-03,14477,7238,23425,618,2,0.32,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 17.mp4_2023-07-03 14:56:13,2023-07-04,659,0,24407,27,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 17.mp4_2023-07-03 14:56:13,2023-07-07,0,0,0,0,0,0.0,0,0,IDR
Konversi 03 Juli 23,Ad group 20230703025528,zym ads 17.mp4_2023-07-03 14:56:13,2023-07-08,0,0,0,0,0,0.0,0,0,IDR
Konversi 04 Juli 23,Ad group 20230704083432,zym ads 17.mp4_2023-07-04 08:35:28,2023-07-04,804,804,11013,73,1,1.37,0,0,IDR
Konversi 07 JULI 23,Ad group 20230707112603,zym ads 17.mp4_2023-07-07 11:27:21,2023-07-07,44220,4020,13998,3159,11,0.35,0,0,IDR
Konversi 07 JULI 23,Ad group 20230707112603,zym ads 17.mp4_2023-07-07 11:27:21,2023-07-08,30577,3822,16059,1904,8,0.42,0,0,IDR
Konversi 07 JULI 23,Ad group 20230707112603,zym ads 17.mp4_2023-07-07 11:27:21,2023-07-09,0,0,0,0,0,0.0,0,0,IDR
Konversi 07 JULI 23,Ad group 20230707112603,zym ads 17.mp4_2023-07-07 11:27:21,2023-07-10,0,0,0,0,0,0.0,0,0,IDR
Konversi 07 JULI 23,Ad group 20230707112603,zym ads 17.mp4_2023-07-07 11:27:21,2023-07-11,0,0,0,0,0,0.0,0,0,IDR
Konversi 07 JULI 23,Ad group 20230707112603,zym ads 17.mp4_2023-07-07 11:27:21,2023-07-12,0,0,0,0,0,0.0,0,0,IDR
Konversi 07 JULI 23,Ad group 20230707112603,zym ads 17.mp4_2023-07-07 11:27:21,2023-07-13,0,0,0,0,0,0.0,0,0,IDR
Konversi 05 Juli 23,Ad group 20230705095722,zym ads 18.mp4_2023-07-05 10:18:47,2023-07-05,54302,3878,15409,3524,14,0.4,1,54302,IDR
